1170 4.0851 1.06854
1171 4.32989 1.09776
1172 4.56085 1.12406
1173 4.7801 1.14773
1174 4.9893 1.16903
1175 2.49465 1
1176 2.89551 2
1177 3.24087 1.90845
1178 3.54943 1.82606
1179 3.83117 1.7519
1180 4.09218 1.68517
1181 4.33655 1.6251
1182 4.56715 1.57104
1183 4.7861 1.52239
1184 4.99504 1.4786
1185 5.19524 1.43919
1186 5.38772 1.40373
1187 5.57333 1.37181
1188 5.75276 1.34308
1189 5.92659 1.31722
1190 6.09532 1.29395
1191 6.25938 1.27301
1192 6.41914 1.25416
1193 6.57492 1.23719
1194 6.72702 1.22193
1195 6.87567 1.20819
1196 7.02111 1.19582
1197 7.16354 1.18469
1198 7.30313 1.17467
1199 7.44006 2.17467
1200 7.57447 2.06566
